3591.9024,0,2532.67545,0,3025.93322,0,80.6825485,-33.8440523,63.4874276,-8.92361055,46.0490783,27.4045824,4049.5181,0,2617.61669,0,3364.52291,0,423.515662,100.088524,301.616416,25.8341661,332.650622,-109.319764,-1.22250777,-21.9842617,54.9663681,-9.42182658,-3.41176038,14.8852691,17.4053714,-18.3950571,25.7545107,-3.63260673,11.3988888,16.0468941,0.0128967996,0,0.0899895437,0,1.03076157,0,292.174053,129.317686,173.253202,-10.8114592,217.824884,-80.591607,95.6074135,-24.2342739,81.8385192,-27.7598167,81.4861999,52.8382086,79.2897914,39.3727572,42.4377382,18.5830935,31.6126787,-37.748966,-35.2470347,-9.65254297,47.3600739,-9.34802128,-25.5459844,1.85337426,31.7947283,2.98575794,28.9015997,5.13953787,23.1124273,-6.387144,-14.8538556,0,-4.89678806,0,31.7671264,0,392.18934,-71.6543791,407.305403,117.068476,363.625745,-36.1784404,172.591713,-55.0895715,152.076786,-53.8126553,185.451021,140.708829,334.69035,23.5399972,285.493994,-7.78089597,295.805675,-12.7187832,-0.177197053,-21.8635855,2.09660952,7.81293104,11.3546984,3.14591518,75.8965624,116.354916,143.693943,-19.407616,60.2299242,-69.7579555,24.5307894,5.34060909,23.8937745,14.7649666,10.9027416,-10.5271449,41.2360714,3.64558342,22.1036007,-0.123179211,29.2127732,-2.41864319,C1
3490.33049,0,2461.16515,0,2998.41461,0,35.0481235,4.63323587,24.6763096,15.2541144,27.4797176,-22.4548115,3332.55399,0,2295.21318,0,2925.91623,0,556.07288,70.0774292,440.490632,-6.27051583,496.046857,-55.3521535,94.7331839,1.21623694,51.2076381,29.4721854,59.1039347,-35.0345256,1.44456799,1.34960117,-0.498577653,1.19612073,-6.23927174,-2.81960518,78.0871738,0,40.287534,0,34.4938769,0,542.873385,120.583284,438.654347,-43.4771481,495.318298,-59.614502,351.61488,-16.1634122,277.574776,3.90881132,296.835702,9.45909669,52.4245656,5.78825578,34.5083966,6.44561321,34.4459016,-10.4527179,-1.83116726,1.75557165,2.01190113,1.68387107,-8.6061109,-0.58138925,0.309477115,-0.496554689,1.48342614,0.180647876,0.983587231,1.22000431,201.373719,0,75.3124867,0,95.8818432,0,369.714315,17.0145253,278.313478,-20.9940251,261.52695,7.6654931,533.529419,-26.3119424,401.656805,25.3647459,415.501506,-5.73000936,456.381146,17.9975022,344.247248,14.2487936,398.61872,-32.2715948,70.8058818,20.1433657,81.1065406,-0.286220806,73.1583708,-20.5338318,28.5203202,-16.8187173,36.0003268,16.3808939,34.8783897,3.70388152,10.0949153,-2.94741604,5.68221012,2.7908525,5.20112505,-0.906058694,-0.432188989,-0.143096641,0.467065713,-0.647904393,-1.53086636,-1.1078812,C1
3391.14848,0,2989.6623,0,2805.50029,0,133.053913,18.0696442,135.038536,-29.8449553,155.95876,12.9010443,2977.72222,0,2544.39081,0,2438.29054,0,279.157129,16.6263528,239.298546,-14.8958619,218.578893,0.585567113,79.7286457,20.4809509,89.1810682,-36.381197,142.786634,19.5239553,238.541832,6.86343906,232.437773,-6.93023946,243.318458,0.253560144,173.287738,0,168.239134,0,133.729364,0,165.030848,13.5614336,126.836489,-20.9110564,120.00878,9.79101119,277.37471,-12.9523568,263.019805,11.3880367,253.110299,0.858581801,87.1967124,-18.6694818,77.4244156,46.365401,66.5691082,-22.7010919,141.834015,-1.23364779,142.14289,3.53332163,163.902557,-2.6480446,13.3927909,1.31947365,10.9688483,-1.55618676,10.7419677,0.459267627,239.345976,0,195.572464,0,173.940174,0,249.349691,-6.76852873,239.085543,8.97950956,212.291523,-2.20834073,483.441804,-13.2553122,448.270891,1.23613284,427.228438,10.5351151,429.921363,-3.71290961,396.779029,3.3832151,375.236357,0.0411058076,342.534453,1.10087719,337.999341,45.8892522,308.187624,-42.8509834,510.627181,-18.3913433,482.693596,28.6645849,468.4662,-10.9235079,34.28319,0.788269294,37.4750324,-4.23304306,46.0398279,4.13117343,101.937977,0.154965268,102.709979,-1.22184834,106.613624,1.10619334,C1
2081.05046,0,1437.68621,0,1979.27457,0,1.27766376,-1.21948015,2.92944808,-1.82064791,1.31984402,5.11308034,3462.77028,0,2398.99856,0,3301.12845,0,189.698987,0.35356841,136.76545,9.46094574,185.051855,-13.147829,11.0963533,-4.32897093,28.8848876,-0.954361196,25.1092416,10.7641174,3.53329129,-2.49593519,-0.205293654,-1.7628462,-1.66057348,1.85203397,96.4197412,0,91.2316524,0,105.204431,0,252.599627,5.00354643,196.411365,4.14234385,265.176543,-10.8498165,33.6622964,2.00178757,24.005441,-4.41762281,27.5227332,3.39109779,7.58568104,3.84419584,7.03508899,9.34618245,1.95236738,-10.9659577,5.98437335,-10.1433022,3.07613892,-5.99380593,-3.30904705,5.23594394,0.84799689,-1.11474693,3.85381662,-1.38521085,0.464029832,1.47259846,-1.19532149,0,1.31115889,0,-4.93364126,0,78.2192977,-13.5252861,43.2847304,-6.06225039,55.225382,17.7128582,66.1439958,11.4929821,40.6478466,-7.51977209,43.8965143,0.478075158,37.7090364,6.91127153,35.0511165,-0.925206755,39.4596227,-6.1607392,21.8177963,5.19465717,16.6647349,-7.67206971,24.0158977,4.81102269,12.106133,-24.8840788,19.0025198,-10.6053714,-1.25550519,22.295345,0.56319411,-16.9341478,17.6884542,-5.81379469,-4.86226198,16.6387536,1.42007455,2.12553561,1.90005226,1.20021965,0.0822590531,-3.21139471,C1
2736.33965,0,1877.97957,0,2451.62201,0,160.49618,8.92977385,158.741173,-0.790739484,176.305281,-8.92866277,1333.85094,0,600.653264,0,1127.41676,0,776.402999,57.5925156,667.746767,5.66346628,724.213944,-59.9012794,50.6968051,19.8573907,38.8827374,-1.92567861,48.1469811,-16.1606663,50.1345059,2.5555293,56.9670269,5.90248253,57.7137051,-8.96908488,264.849928,0,428.465024,0,240.728981,0,567.383305,58.0777257,462.652526,20.208509,515.287318,-75.5906977,31.8091116,-8.52648835,27.3075709,-3.31931503,25.9751337,10.4608749,136.286106,12.277863,157.872162,18.0323649,145.690165,-30.0754641,146.80345,16.2354684,155.459264,18.4681042,157.845992,-36.690383,16.8414742,-1.13745178,18.5470923,-1.06570174,17.6654155,2.21674356,14.3287152,0,42.4997099,0,19.0888875,0,570.175804,26.5906695,476.783912,-12.1574688,562.86919,-11.8832384,7.92351146,-7.24719197,29.6855468,-2.51123339,9.78316635,10.595533,375.365233,-2.43756641,318.711814,-2.31245041,346.067628,4.75846997,2.04903243,-3.46578934,1.20496767,-1.7264837,-3.11224998,6.83069282,19.7960617,1.85663348,13.4549858,-6.98884207,12.6519659,5.13497719,10.8824067,-0.0813383005,19.0486867,-4.51414795,13.686232,3.35158761,35.3359747,-2.3206604,38.8635202,3.23541093,38.037941,-0.664935744,C1
5673.93859,0,3931.84098,0,4897.53909,0,29.4670808,16.7561089,31.0009563,6.61431724,25.4184802,-22.6217214,6364.21329,0,3855.54493,0,5273.94743,0,518.389737,-23.392458,393.488607,-5.28583985,465.068839,27.2502552,49.2661909,17.8288843,42.1617445,0.172571294,41.2882443,-15.1331663,10.091793,2.54863614,13.6047988,4.61298769,9.86743848,-6.38443922,250.975469,0,777.02597,0,318.286701,0,401.340821,-3.44143525,368.570387,-18.9736615,389.860908,23.423014,124.912098,18.1036958,92.4715045,-2.20510666,97.7650123,-11.7971191,-1.9173252,6.11204779,5.3124999,7.31739872,-12.8436562,-4.31327755,38.831283,14.2300671,34.0419623,10.2361375,28.746898,-21.5535173,26.7883424,13.3889487,44.1230297,4.48028925,25.5654056,-16.1955874,913.345915,0,1425.4206,0,1163.11041,0,669.882402,25.2024331,402.639981,17.0142509,545.656319,-43.6558356,322.960937,21.0848356,310.97259,-11.1415771,276.099749,-8.11432768,295.501769,0.393460238,192.712776,4.25015171,230.838092,-5.39849929,5.79575984,0.320233861,44.0281419,2.31000601,8.46639469,-0.914649077,19.1530084,1.0242337,14.539511,-5.667362,14.0807266,4.63885094,266.74998,-4.61380201,361.716473,-11.826671,264.84475,13.2476964,42.8337625,16.082992,70.715265,7.00185579,44.7631584,-22.0597731,C1
2973.5832,0,1892.81079,0,2497.4283,0,83.1981625,31.9474018,74.5383598,-8.58767397,92.5611899,-23.8246091,5740.1973,0,4006.06561,0,4750.99437,0,254.462783,32.4167995,149.70349,-0.300143941,206.217128,-25.8505846,176.413885,160.433318,241.563064,-40.9162295,244.63384,-156.87284,37.6379305,-3.03252275,20.2238084,-2.50505257,30.6512199,6.3294246,411.059724,0,305.520892,0,260.285639,0,369.182443,12.6499499,312.136637,27.0219352,291.003038,-35.2681494,0.222554572,-2.26991062,2.70244482,-0.244829506,0.014251097,1.92990031,-23.2202743,32.0337754,94.6261425,-30.0578373,-14.4081754,-43.5285563,87.1903005,26.2445777,61.5637027,-6.60133402,89.0136124,-16.7093663,7.58892979,-2.71085607,6.04094246,-1.9170233,5.97222154,4.54361505,43.6860035,0,105.336933,0,88.5660266,0,4.77905163,-62.1823583,10.5406188,6.85304343,47.1904166,61.6667398,9.04753435,12.91265,18.3841721,7.02953135,4.83318529,-19.2522817,36.5723717,1.1018598,13.2263594,-2.17347225,26.2167443,3.50097067,1.08740603,-38.5547872,57.0262574,0.76052016,1.70726724,41.0834101,17.3981521,41.483106,28.472217,-9.88744388,25.1112699,-27.9832987,15.3587757,0.110966235,27.8914847,0.357066886,13.1569744,-0.263518359,0.436719789,0.788841235,1.16287426,0.171567506,0.744635116,-1.98347136,C1
5151.65492,0,4182.47521,0,3818.98708,0,188.979346,-47.7195139,146.67073,97.3561881,140.19926,-49.3817232,3959.9048,0,3264.14182,0,3103.7699,0,795.641352,-9.91611896,716.184294,49.6172865,693.577007,-39.3729704,356.716621,-94.2689576,249.649109,212.771214,237.825467,-114.137147,51.6659017,-11.0772942,23.1242523,22.1640814,16.8825174,-10.4204607,1102.16281,0,896.999711,0,726.767055,0,655.412482,33.6160774,694.367609,-3.6917643,761.378267,-34.9934736,82.7317412,7.15945718,31.6200828,-18.1268366,21.323567,9.88829648,0.856787135,-3.26089839,-8.84384725,8.11492451,2.58478287,-4.8988806,88.5719758,-16.3677107,50.1935318,37.6201588,39.6473423,-19.6653677,2.01967367,1.0865612,1.06495265,-1.31818155,1.20064969,0.504353561,1242.67723,0,1001.12981,0,807.743003,0,920.096745,-9.6229226,585.584927,-81.0359731,461.909232,68.8517268,52.021498,4.7454873,-36.9370551,-16.0951536,-13.0094144,7.13931715,376.880784,-1.9486232,259.154442,1.9637079,207.035194,-0.498307685,38.0898698,-1.79973767,35.0715909,6.90936996,27.9296269,-4.1441046,22.0354005,-1.75847276,14.2901832,3.00900251,9.50661679,-1.22256222,0.800034051,0.00294719615,0.0599785039,-0.292010349,0.0276664454,0.132223048,10.3553922,-4.13138851,4.41144871,6.24359344,4.14843058,-2.69470422,C1
1975.49127,0,1299.24366,0,2028.44081,0,125.204905,-0.718212238,114.141717,-2.89927041,103.838764,3.23368992,3915.28528,0,2646.66503,0,3898.29905,0,188.446031,21.4391203,115.662887,-9.18939998,190.389519,-6.4752777,199.171466,-27.065602,211.80089,-4.24347863,170.765899,26.699568,12.456204,3.7297071,8.47283141,-3.35303915,10.5740954,0.910543476,434.781214,0,302.410075,0,351.688372,0,367.868553,79.2210703,231.645822,-19.695575,368.198142,-47.1233412,24.4173409,-4.80811147,12.965122,3.07249685,23.9308496,-0.916108957,99.4576645,-13.2282147,71.681375,-11.7096552,79.9772189,24.2285011,29.3752383,5.36426464,26.0825898,-9.04387768,29.4367095,4.54369389,8.30143512,-0.941064215,7.17942586,1.31804254,5.67099808,-0.390123532,5.1259514,0,-6.67912291,0,-5.22362003,0,15.557417,12.9671977,17.2899776,0.26361658,13.7570509,-11.826629,26.9097211,-11.6426416,12.6854368,5.06344996,26.803978,0.765723421,54.894147,-4.46836282,32.9844044,2.544049,60.4713459,0.256648353,45.9207702,36.4515752,51.4172262,-7.71384798,30.8000412,-17.7180694,-0.342409218,0.287538452,5.85499996,1.23829479,-0.756577917,-0.403638642,23.6586454,-0.969819175,22.5216584,2.02533679,17.4129337,-0.848993723,9.13016511,-0.121106234,5.89956878,0.155557128,7.90497109,-0.103543682,C1
2028.0006,0,1281.44689,0,1928.21493,0,3.70786496,-59.8516869,32.3980228,31.0982682,44.6249124,41.0745074,1566.92641,0,909.331384,0,1247.88659,0,519.507245,-322.421858,454.831833,52.2793147,555.160252,262.044571,188.642161,12.1142612,123.182432,56.988836,119.988839,-65.1524924,-41.5882998,-11.4205956,41.0262588,10.8249813,-24.5524041,14.2533921,193.86322,0,225.758478,0,315.906471,0,668.173188,-307.53711,538.033273,12.2460678,711.064525,307.86888,86.6028824,46.2713941,194.62279,-0.843185466,75.4811568,-39.9097262,773.374682,-65.373425,353.928233,38.4607621,813.480658,-19.4572053,-23.5502195,-123.395141,80.9779508,31.2863475,19.9003049,109.295257,73.5684976,52.4386551,46.7172327,-1.67458193,72.9179259,-48.1314362,-12.3091782,0,186.607539,0,-9.82255694,0,87.3591624,-132.722554,106.649635,46.1261359,118.098519,77.4528751,210.542286,-91.4038343,539.03375,3.50780268,194.764957,83.052255,188.925555,16.6308885,139.376718,7.63373192,197.703508,-28.3686966,304.509681,-2.9069141,187.773459,20.2654431,267.523319,-26.2915217,196.653176,88.4445853,142.663356,-11.8532836,179.289253,-63.3707839,130.858569,149.604237,102.323482,-4.69079462,146.111898,-152.35932,21.8524155,-18.5512002,16.0326326,6.23061496,19.7860907,6.84837992,C1
